X,Y,OBJECTID,Bridge_Name,Town,Latitude,Longitude,Facility_Carried,Structure_Material,Structure_Type,Type_of_Service,Structure_Length,Bridge_Owner,Structurally_Deficient,Posted,Structure_Category,Bridge_Department_Number,Bridge_Identification_Number__B,Feature_Intersected,Highway_Agency_District,FHWARecord,Year_Built,Year_Reconstructed,BridgeInspectionDate,NHS,Deck_Condition,Superstructure_condition,Substructure_Condition,Culvert_Condition,deckArea,Clearance
-8053803.96848054,5186439.61737129,1325203,                    ,Palmer,42.16973097,-72.348551,I  90 EB          ,Steel continuous,Stringer/Multi-beam or Girder,Highway,147.8,DOT,NO,Open,Bridge (NBI),P01046,4MM,WATER QUABOAG RIVER     ,2,True,1957,1992,2021/04/10 00:00:00+00,True,7,6,6,N,21636.32105703,0
-8053787.2674233,5186469.96122437,1325204,                    ,Palmer,42.169933,-72.34840097,I  90 WB          ,Steel continuous,Stringer/Multi-beam or Girder,Highway,147.8,DOT,NO,Open,Bridge (NBI),P01046,4MN,WATER QUABOAG RIVER     ,2,True,1957,1991,2021/04/10 00:00:00+00,True,6,6,6,N,21636.32105703,0
-8054341.6386314,5186107.38854227,1325205,                    ,Palmer,42.16751897,-72.35338097,HWY   CALKINS RD  ,Steel continuous,Stringer/Multi-beam or Girder,Highway,65.4,DOT,NO,Open,Bridge (NBI),P01045,4MP,I  90                   ,2,True,1957,1995,2021/03/17 00:00:00+00,False,6,6,6,N,6898.80581815,4.4400001
-8055507.15403357,5184925.60713605,1325206,                    ,Palmer,42.15964997,-72.36385097,HWY   BPTST HLL RD,Steel continuous,Stringer/Multi-beam or Girder,Highway,53.9,DOT,NO,Open,Bridge (NBI),P01044,4MQ,I  90                   ,2,True,1957,1995,2020/05/20 00:00:00+00,False,7,7,6,N,5685.71308906,5.25
-7917619.77508549,5196646.75636805,1325207,046 TRUMAN HWY/NEPONSET,Boston,42.237653,-71.12518797,HWY   TRUMAN HWY  ,Concrete,Arch - Deck,Highway-pedestrian,24.4,DOT,NO,Open,Bridge (NBI),B16224,4EW,WATER NEPONSET RIVER    ,6,True,1939,0,2020/07/01 00:00:00+00,False,N,6,7,N,6959.94447757,0
-7913836.13955084,5214215.36981078,1325208,053 HARVARD BRIDGE,Boston,42.35439,-71.091199,ST  2 A/MASS AVE  ,Steel continuous,Stringer/Multi-beam or Girder,Highway-pedestrian,661.8,DOT,NO,Open,Bridge (NBI),B16012,4EY,COMB  STRW DR & CHAS RIV,6,True,1891,1990,2021/05/04 00:00:00+00,True,7,6,7,N,160992.36126796,3.8099999
-7912085.19155776,5215290.22601599,1325209,058 LONGFELLOW BRIDGE,Boston,42.361525,-71.07546997,ST  3 CAMBRIDGE ST,Steel,Arch - Deck,Highway-railroad,650.7,DOT,NO,Open,Bridge (NBI),B16009,4F0,COMB  ST3/ST28 & CHARLES,6,True,1905,2018,2020/09/01 00:00:00+00,True,7,7,6,N,227632.49008283,3.3199999
-7919957.37470555,5215302.42860322,1325210,059 WESTERN AVE/ARSENAL STREET,Boston,42.361606,-71.14618697,HWY   WESTERN AVE ,Concrete continuous,Frame (except frame culverts),Highway-pedestrian,20.1,DOT,NO,Open,Bridge (NBI),B16400,4F1,HWY   SOLDIERS FIELD RD ,6,True,1968,0,2020/07/17 00:00:00+00,True,6,5,5,N,5322.32314627,3.6300001
-7967082.94052139,5200688.93447758,1325211,                    ,Hopkinton,42.26453097,-71.569523,I  90 EX 106 I 11A,Steel,Stringer/Multi-beam or Girder,Highway,83.9,DOT,NO,Open,Bridge (NBI),H23013,4NV,I  90                   ,3,True,1968,0,2022/02/20 00:00:00+00,True,7,6,5,N,14359.16448168,4.3400002
-7968883.96049927,5198570.0033162,1325212,                    ,Hopkinton,42.25044283,-71.58570183,I  90 EB          ,Steel,Stringer/Multi-beam or Girder,Highway,39.1,DOT,NO,Open,Bridge (NBI),H23015,4NW,ST135 WOOD ST           ,3,True,1957,1988,2020/04/07 00:00:00+00,True,6,5,6,N,7238.94508625,4.52
-7968913.4601333,5198585.64370282,1325213,                    ,Hopkinton,42.25054683,-71.58596683,I  90 WB          ,Steel,Stringer/Multi-beam or Girder,Highway,39.1,DOT,NO,Open,Bridge (NBI),H23015,4NX,ST135 WOOD ST           ,3,True,1957,1988,2020/04/07 00:00:00+00,True,6,5,6,N,7238.94508625,4.54
-7959138.95340607,5203816.27499764,1325214,                    ,Ashland,42.28531797,-71.49816097,HWY   OAK ST      ,Steel continuous,Stringer/Multi-beam or Girder,Highway,63.4,DOT,NO,Open,Bridge (NBI),A14020,4NY,I  90                   ,3,True,1957,1995,2021/10/26 00:00:00+00,False,7,6,6,N,7165.53539264,4.4400001
-7946522.11283031,5207963.7327528,1325215,                    ,Framingham,42.31287497,-71.384822,I  90 EX 117 IN 13,Steel,Stringer/Multi-beam or Girder,Highway,71.9,DOT,NO,Open,Bridge (NBI),F07060,4P0,I  90                   ,3,True,1957,1993,2022/02/06 00:00:00+00,True,6,6,5,N,12924.55129205,4.3099999
-7892541.7107515,5169739.98434052,1325216,                    ,Hanson,42.05844797,-70.89990797,ST 14 WASHNGTON ST,Concrete,Frame (except frame culverts),Highway-pedestrian,5.4,MUN,NO,Posted For Load,Short Span Bridge,H07002,9JD,WATER SHUMATUSCACANT RIV,5,False,1951,0,2021/04/22 00:00:00+00,False,6,6,6,N,685.87638466,0
-7804281.57922505,5116123.71820353,1325217,                   ,Harwich,41.69984,-70.107054,US  6 MID CAPE HWY,Concrete,Culvert (includes frame culverts),Highway,5.6,DOT,NO,Open,Short Span Bridge,H10017,9JE,WATER HERRING RIVER     ,5,False,1956,0,2020/05/12 00:00:00+00,True,N,N,N,7,378.7540285,0
-7803381.44624672,5113314.74777027,1325218,                    ,Harwich,41.68099697,-70.09896797,HWY   LOTHROP AVE ,Wood or Timber,Stringer/Multi-beam or Girder,Highway,5.6,MUN,NO,Posted For Load,Short Span Bridge,H10015,9JF,WATER HERRING RIVER     ,5,False,1953,0,2020/04/13 00:00:00+00,False,7,7,6,N,506.334313,0
-7802426.73607493,5114363.57692471,1325219,                    ,Harwich,41.68803333,-70.09039167,HWY   MAIN ST,Steel,Culvert (includes frame culverts),Highway,3,DOT,NO,Posted For Load,Short Span Bridge,H10004,9JG,OTHER CAPE COD RAIL TR,5,False,1986,0,2020/05/13 00:00:00+00,False,N,N,N,8,293.85476738,0
-7872641.34425877,5160556.52396265,1325220,                    ,Kingston,41.997168,-70.72114,ST  3 A/SUMMER ST,Masonry,Slab,Highway-pedestrian,2.4,DOT,UNKNOWN,Open,Culvert,K01009,9JH,WATER STONY BROOK       ,5,False,1850,1900,2000/04/13 00:00:00+00,False, , , ,N,625.16796908,0
-7872756.00332532,5160916.01902098,1325221,                    ,Kingston,41.99956797,-70.72217,ST  3 PILGRIM HWY,Concrete,Culvert (includes frame culverts),Highway,3,DOT,NO,Open,Short Span Bridge,K01013,9JJ,WATER TUSSOCK BROOK     ,5,False,1955,0,2020/08/06 00:00:00+00,True,N,N,N,7,324.3993314,0
-7911740.10425642,5217253.59914792,1325222,CA/T Contract C19B8,Boston,42.37455597,-71.07237,I  93 RAMPS SN NS,Steel continuous,Box Beam or Girders - Multiple,Highway,260,DOT,NO,Open,Bridge (NBI),B16605,9UA,RR    BMRR BSG SPUR,6,True,1999,0,2022/02/07 00:00:00+00,True,7,7,6,N,42538.97397984,4.54
-7888555.13706554,5123049.39048538,1325223,                    ,Rochester,41.74627497,-70.864096,HWY   HARTLEY RD  ,Concrete,Slab,Highway,4,MUN,NO,Open,Short Span Bridge,R07008,9L4,WATER MATTAPOISETT RIVER,5,False,1850,1900,2021/03/03 00:00:00+00,False,5,5,5,N,390.08413084,0
-7894409.65284655,5178890.1480119,1325224,                    ,Rockland,42.119447,-70.91668797,ST123 STA 39+45,Masonry,Culvert (includes frame culverts),Highway-pedestrian,19.8,DOT,NO,Open,Culvert,R08001,9L5,WATER FRENCH STREAM SPIL,5,False,1850,1900,2012/12/15 00:00:00+00,False,N,N,N,5,4219.88301481,0
-7894416.55777356,5179039.84293672,1325225,,Rockland,42.12044444,-70.91675,ST123 STA 43+21.5,Masonry,Slab,Highway-pedestrian,5.3,DOT,YES,Open,Short Span Bridge,R08002,9L6,WATER EMERGENCY OVERFLOW,5,False,1850,1900,2021/06/24 00:00:00+00,False,4,4,6,N,901.36989258,0
-7893575.47668503,5177326.58852369,1325226,                    ,Rockland,42.10902778,-70.90919444,HWY   SUMMER ST   ,Concrete,Culvert (includes frame culverts),Highway-pedestrian,3,MUN,NO,Open,Short Span Bridge,R08003,9L7,WATER FRENCH STREAM     ,5,False,1955,0,2021/06/24 00:00:00+00,False,N,N,N,6,342.95864945,0
-7880671.82190985,5193395.07084907,1325227,,Scituate,42.216023,-70.79327897,ST  3 A/CUSHNG HWY,Concrete,Culvert (includes frame culverts),Highway,3.8,DOT,NO,Open,Short Span Bridge,S07012,9L8,WATER BOUND BROOK       ,5,False,1940,0,2020/07/29 00:00:00+00,True,N,N,N,6,371.38579165,0
-7877005.84700388,5188966.72087357,1325228,,Scituate,42.186554,-70.76034697,ST  3 A/CUSHNG HWY,Concrete,Culvert (includes frame culverts),Highway,3.8,DOT,YES,Open,Short Span Bridge,S07013,9L9,WATER 1ST HERRING BROOK ,5,False,1940,0,2020/07/29 00:00:00+00,True,N,N,N,4,414.206026,0
-7883905.83062375,5197410.23995119,1325229,,Cohasset,42.24273056,-70.82233056,HWY   ROCKY LA,Prestressed concrete,Slab,Highway,12.5,MUN,NO,Open,Bridge (NBI),C17008,9PT,RR    MBTA,5,True,2006,0,2021/10/05 00:00:00+00,False,7,7,7,N,1439.67301868,5.6599998
-7875449.48866193,5187949.97497934,1325230,                    ,Scituate,42.179786,-70.74636597,HWY   STOCKBDGE RD,Steel continuous,Girder and Floorbeam System,Highway-pedestrian,41.5,DOT,NO,Open,Bridge (NBI),S07005,9PU,RR    MBTA,5,True,2005,0,2021/02/18 00:00:00+00,False,8,8,8,N,4708.24205681,5.5100002
-7898702.80249634,5195274.08763427,1325231,Joseph Piper Bridge,Weymouth,42.228523,-70.95525397,HWY   IDLEWELL ST,Prestressed concrete continuous,Slab,Highway-pedestrian,28,DOT,NO,Open,Bridge (NBI),W32006,9PV,RR    MBTA,6,True,2006,0,2021/01/19 00:00:00+00,False,7,7,7,N,3164.58966348,5.8299999
-7910339.1478416,5212960.04007813,1325232,                    ,Boston,42.34605597,-71.059785,I  93 RAMP MW,Prestressed concrete continuous,Segmental Box Girder,Highway,167.2,DOT,NO,Open,Bridge (NBI),B16671,9PW,COMB  I90&RMP LL KK&AMTK,6,True,2002,0,2021/08/01 00:00:00+00,False,6,6,7,N,13497.94366668,11.43
-7875816.95762595,5187637.5218592,1325233,                    ,Scituate,42.177706,-70.749667,HWY   COUNTRY WAY ,Concrete,Frame (except frame culverts),Highway-pedestrian,4.3,MUN,NO,Open,Short Span Bridge,S07006,9LA,WATER 1ST HERRING BROOK ,5,False,1850,1900,2021/07/07 00:00:00+00,False,5,5,5,N,455.13680371,0
-7880122.46001929,5193784.5230205,1325234,                    ,Scituate,42.218614,-70.78834397,HWY   H T BAILEY,Concrete,Slab,Highway-pedestrian,4.2,MUN,NO,Open,Short Span Bridge,S07008,9LB,WATER BOUND BROOK       ,5,False,1850,1900,2021/07/02 00:00:00+00,False,5,5,5,N,826.77161443,0
-7878985.10838933,5194245.69362004,1325235,                    ,Scituate,42.221682,-70.77812697,HWY   GANNETT RD  ,Concrete,Culvert (includes frame culverts),Highway-pedestrian,4.3,MUN,NO,Open,Short Span Bridge,S07010,9LD,WATER STRT TO THE GULF  ,5,False,1947,0,2021/07/01 00:00:00+00,False,N,N,N,6,527.64691333,0
-7878525.69588561,5194809.26005439,1325236,                    ,Scituate,42.225431,-70.774,HWY   GANNETT RD  ,Concrete,Culvert (includes frame culverts),Highway-pedestrian,4.3,MUN,NO,Open,Short Span Bridge,S07011,9LE,WATER MUSQUASHCUT BROOK,5,False,1947,0,2021/07/01 00:00:00+00,False,N,N,N,6,378.39344957,0
-7875623.7036437,5187485.05035098,1325237,                    ,Scituate,42.17669097,-70.74793097,HWY   DRIFTWAY RD ,Concrete,Slab,Highway-pedestrian,4.3,MUN,NO,Open,Short Span Bridge,S07015,9LF,WATER 1ST HERRING BROOK ,5,False,1962,0,2021/07/07 00:00:00+00,True,5,5,6,N,387.29741787,0
-7919299.56813757,5267935.86959049,1325238,,Lawrence,42.71,-71.14027778,HWY   MARSTN ST NB,Prestressed concrete,Box Beam or Girders - Single or Spread,Highway,32.7,DOT,NO,Open,Bridge (NBI),L04052,AJK,I 495 RAMP J,4,True,2002,0,2021/06/17 00:00:00+00,False,7,7,7,N,5519.18645673,4.9000001
-7900991.86802239,5174396.24192495,1325239,,Abington,42.08949597,-70.975817,ST123 BROCKTON AVE,Concrete,Culvert (includes frame culverts),Highway-pedestrian,3.8,DOT,NO,Open,Short Span Bridge,A01003,9H2,WATER BEAVER BROOK      ,5,False,1850,1900,2020/04/07 00:00:00+00,True,N,N,N,6,423.54268062,0
-7876367.76450499,5137316.84180445,1325240,,Carver,41.84182897,-70.754615,ST 58 MAIN ST     ,-,-,,0,MUN,NO,Open,Culvert,C04010,9MW,WATER INDIAN BROOK      ,5,False,1850,1900,,False,?,?,?,?,0,0
-7791728.51836466,5117918.97816644,1325241,,Chatham,41.71188,-69.99428797,OTHER REMOVED,-,-,,2.1,DOT,NO,Open,Culvert,C07005,9MY,OTHER REPLACED BY BNJ   ,5,False,1850,1900,,False,?,?,?,?,0,0
-7925468.83234743,5219433.28314349,1325242,P55 BEAVER BROOK SOUTH         ,Belmont,42.38901944,-71.19569722,OTHER PEDESTRIAN  ,Prestressed concrete,Slab,Pedestrian-bicycle,9.4,MDC,NO,Posted(Load/Capacity Restriction),Pedestrian,B07014,AH4,WATER BEAVER BROOK     ,4,False,1994,0,2021/06/29 00:00:00+00,False,7,7,7,N,384.48686384,0
-7916352.69059308,5214449.52935955,1325243,P10 MAGAZINE BEACH,Cambridge,42.35594444,-71.11380556,OTHER PED@MAGAZINE,Steel,Girder and Floorbeam System,Pedestrian-bicycle,103.6,MDC,NO,Open,Pedestrian,C01041,9WR,US  3 MEMORIAL DR       ,6,False,1953,0,2021/10/28 00:00:00+00,False,7,6,7,N,3233.9093581,3.6800001
-7947657.12678244,5211537.27044704,1325244,P39 WESTON AQUEDUCT,Framingham,42.336609,-71.395018,OTHER PEDESTRIAN  ,Steel,Other,Pedestrian-bicycle,25.4,MDC,NO,Posted(Load/Capacity Restriction),Pedestrian,F07031,9WT,WATER SUDBURY RIVER     ,3,False,1850,0,2021/10/14 00:00:00+00,False,7,8,7,N,667.28086635,0
-7929843.99887556,5216922.87070853,1325245,P45 LANDREY PARK,Waltham,42.37236111,-71.235,OTHER PED@MOODY ST,Wood or Timber,Stringer/Multi-beam or Girder,Pedestrian-bicycle,24.4,MDC,NO,Posted(Load/Capacity Restriction),Pedestrian,W04034,9WU,WATER CHARLES RIVER     ,4,False,1978,0,2021/06/10 00:00:00+00,False,5,7,7,N,551.54274366,0
-7925020.15267019,5215813.76290418,1325246,P14 CPL JOSEPH U. THOMPSON ,Watertown,42.365,-71.19166667,OTHER PED@FIFTH AV,Steel,Stringer/Multi-beam or Girder,Pedestrian-bicycle,48.8,MDC,NO,Posted(Load/Capacity Restriction),Pedestrian,W10011,9WV,WATER CHARLES RIVER     ,6,False,1956,0,2008/07/31 00:00:00+00,False,5,8,6,N,1575.8364532,0
-7919973.9771881,5227371.60785609,1325247,P25 UPPER MYSTIC LAKE,Winchester,42.44166667,-71.14633611,OTHER PED@PKNG LOT,Concrete,Culvert (includes frame culverts),Pedestrian-bicycle,7.9,MDC,NO,Posted(Load/Capacity Restriction),Pedestrian,W40032,9WW,WATER UPPER MYSTIC LAKE ,4,False,1959,0,2021/10/13 00:00:00+00,False,N,N,N,6,365.6500586,0
-7905890.1467516,5172692.0221137,1325248,,Brockton,42.07813397,-71.01981897,HWY   MAIN ST ,Prestressed concrete,Slab,Highway-pedestrian,11.3,MUN,NO,Open,Bridge (NBI),B25011,AEL,WATER SALISBURY BROOK   ,5,True,1997,0,2022/02/01 00:00:00+00,False,8,8,8,N,1970.44156312,0
-7904841.07454233,5171321.15845432,1325249,,Brockton,42.06899297,-71.010395,HWY   PINE AVE    ,Concrete,Frame (except frame culverts),Highway-pedestrian,10.4,MUN,NO,Open,Bridge (NBI),B25004,AFF,WATER SALISBURY PLAIN R,5,True,1999,0,2020/12/04 00:00:00+00,False,6,7,7,N,1509.0141296,0
-7870195.98796336,5155737.39740472,1325250,                    ,Plymouth,41.964987,-70.699173,US 44 WB,Prestressed concrete,Stringer/Multi-beam or Girder,Highway,31.8,DOT,NO,Open,Bridge (NBI),P13046,9PJ,HWY   INDUSTRIAL PK RD,5,True,2003,0,2020/12/04 00:00:00+00,True,7,7,8,N,5750.51097965,4.9038
-7869912.34277843,5155932.32553291,1325251,                    ,Plymouth,41.966289,-70.69662497,US 44 EB (CON D),Prestressed concrete continuous,Stringer/Multi-beam or Girder,Highway,49.9,DOT,NO,Open,Bridge (NBI),P13048,9PK,ST  3 PILGRIM HWY,5,True,2003,0,2021/01/14 00:00:00+00,True,7,7,7,N,5102.63193912,5.02
-7978516.23463658,5259220.03358355,1325252,                    ,Townsend,42.652442,-71.67222997,HWY   SOUTH ST,Concrete,Slab,Highway,6.4,MUN,NO,Open,Short Span Bridge,T07025,9PL,WATER MILL RACE,3,False,1960,0,2020/03/10 00:00:00+00,False,6,6,5,N,661.33469409,0
-7910722.53235322,5216386.60352173,1325253,Leonard P. Zakim Bunker Hill Bridge,Boston,42.36880203,-71.063229,I  93 & RMP SA-CN,Steel,Stayed Girder,Highway,444.2,DOT,NO,Open,Bridge (NBI),B16600,9PM,WATER CHARLES RIV/RAMPS,6,True,2002,0,2021/10/06 00:00:00+00,True,6,6,6,N,267276.30715841,4.7199998
-7904818.69720812,5195959.79168472,1325254,                    ,Quincy,42.23308397,-71.01019397,ST  3 RAMP XX,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,245,DOT,NO,Open,Bridge (NBI),Q01051,9PN,HWY   CENTRE ST,6,True,2009,0,2021/09/21 00:00:00+00,False,7,7,7,N,26635.29633429,5.0999999
-7871401.24448771,5154891.00832137,1325255,                    ,Plymouth,41.95933333,-70.71,HWY   COMMERCE WAY,Prestressed concrete,Stringer/Multi-beam or Girder,Highway-pedestrian,67.3,DOT,NO,Open,Bridge (NBI),P13045,AEG,US 44             ,5,True,2003,0,2020/12/02 00:00:00+00,False,7,7,7,N,16806.34064695,5.0799999
-7870050.82429073,5155964.36481347,1325256,                    ,Plymouth,41.966503,-70.69786897,US 44 CONNECTOR B,Steel,Stringer/Multi-beam or Girder,Highway,32.3,DOT,NO,Open,Bridge (NBI),P13047,AEH,HWY   CHERRY ST         ,5,True,2003,0,2021/02/04 00:00:00+00,True,7,7,7,N,3109.75813797,4.6700001
-7869931.38149328,5155958.97499562,1325257,                    ,Plymouth,41.966467,-70.696796,US 44 WB (CON A)  ,Prestressed concrete continuous,Stringer/Multi-beam or Girder,Highway,49.9,DOT,NO,Open,Bridge (NBI),P13048,AEJ,ST  3 PILGRIM HWY       ,5,True,2003,0,2021/01/14 00:00:00+00,True,7,7,7,N,5102.63193912,5.1799998
-7870177.39453133,5155698.6219273,1325258,                    ,Plymouth,41.964728,-70.69900597,US 44 EB,Prestressed concrete,Stringer/Multi-beam or Girder,Highway,31.8,DOT,NO,Open,Bridge (NBI),P13046,AEK,HWY   INDUSTRIAL PARK RD,5,True,2003,0,2020/12/04 00:00:00+00,True,7,7,8,N,5750.51097965,4.4400001
-7894417.55489455,5139962.02217482,1325259,                    ,Lakeville,41.859529,-70.91675897,HWY   VAUGHN ST,Prestressed concrete,Box Beam or Girders - Multiple,Highway,18.5,MUN,NO,Open,Bridge (NBI),L01003,AFE,WATER NEMASKET RIVER,5,True,2002,0,2020/06/10 00:00:00+00,False,8,8,8,N,1513.40578514,0
-7912461.45473795,5215437.86390788,1325260,045 FIRST ST BRIDGE,Cambridge,42.36250497,-71.07885,HWY   FIRST ST    ,Steel,Girder and Floorbeam System,Highway-pedestrian,36.6,DOT,YES,Posted For Load,Bridge (NBI),C01008,4DM,WATER BROAD CANAL       ,6,True,1924,2000,2020/06/16 00:00:00+00,True,5,5,4,N,6657.90878737,0
-7912571.66093519,5215193.35157775,1325261,055 VIADUCT OUT MEMORIAL DRIVE,Cambridge,42.36088197,-71.07984,ST  3 NB/MEMORL DR,Prestressed concrete,Stringer/Multi-beam or Girder,Highway,156.1,DOT,YES,Posted(Load/Capacity Restriction),Bridge (NBI),C01039,4DN,WATER CHARLES RIVER     ,6,True,1956,0,2020/06/01 00:00:00+00,True,4,5,5,N,21507.15550977,0
-7912547.94999328,5215171.05924404,1325262,056 VIADUCT IN MEMORIAL DRVE,Cambridge,42.360734,-71.079627,HWY   MEMORL DR EB,Prestressed concrete,Stringer/Multi-beam or Girder,Highway-pedestrian,267.6,DOT,YES,Posted(Load/Capacity Restriction),Bridge (NBI),C01038,4DP,WATER CHARLES RIVER     ,6,True,1956,0,2020/06/03 00:00:00+00,True,4,5,5,N,36869.4084612,0
-7913997.99499735,5214642.8830949,1325263,067 MASS AVE U.P.,Cambridge,42.35722797,-71.09265297,ST  2 A/MASS AVE  ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,16.5,DOT,NO,Open,Bridge (NBI),C01023,4DQ,ST  3 MEMORIAL DR   ,6,True,1931,2003,2021/06/29 00:00:00+00,True,7,7,7,N,5896.47030568,2.7432001
-7919349.0414136,5220518.11165172,1325264,092 ALEWIFE BROOK PARKWAY/MBTA,Cambridge,42.39621667,-71.14072222,US  3 /ST2&16/ALWF,Prestressed concrete,Box Beam or Girders - Multiple,Highway-pedestrian,22.6,DOT,YES,Posted For Load,Bridge (NBI),C01031,4DR,TR    RED LINE          ,6,True,1983,0,2021/02/12 00:00:00+00,True,3,3,5,N,4670.67625271,4.27
-7951195.74858195,5205846.20615874,1325265,Gregory Vilidnitsky                    ,Framingham,42.29880697,-71.42680597,ST  9 /ST30/WRCSTR,Steel,Stringer/Multi-beam or Girder,Highway,28.6,DOT,NO,Open,Bridge (NBI),F07006,9BH,WATER SUDBURY RIVER,3,True,2009,0,2021/10/06 00:00:00+00,True,7,7,7,N,8866.0174269,0
-7872944.25702318,5159520.34330327,1325266,                    ,Kingston,41.99025,-70.72386111,ST  3 A/MAIN ST ,Masonry,Arch - Deck,Highway-pedestrian,6.1,DOT,NO,Open,Bridge (NBI),K01001,9JK,WATER JONES RIVER       ,5,True,1895,0,2020/05/07 00:00:00+00,True,N,7,7,N,980.1344987,0
-7880574.08036909,5120897.54654383,1325267,                   ,Marion,41.73185097,-70.79240097,ST105 N FRONT ST,Masonry,Slab,Highway,4.2,DOT,YES,Open,Culvert,M05004,9JL,WATER DOGGETTS BROOK    ,5,False,1850,0,2018/05/22 00:00:00+00,False,5,7,4,N,343.58399972,0
-7878482.4016318,5113745.79545122,1325268,,Marion,41.68388889,-70.77361111,US  6 MILL ST,Masonry,Slab,Highway-pedestrian,4.3,DOT,NO,Open,Short Span Bridge,M05003,9JM,WATER AUCOOT CREEK      ,5,False,1850,1954,2021/03/15 00:00:00+00,False,5,5,6,N,1119.16687406,0
-7872863.8601692,5175405.27707022,1325269,,Marshfield,42.09622222,-70.72313889,ST139 PLAIN ST    ,Concrete,Slab,Highway-pedestrian,5.5,DOT,NO,Open,Short Span Bridge,M07017,9JN,WATER SOUTH RIVER       ,5,False,1936,0,2020/09/15 00:00:00+00,False,7,7,7,7,1172.18978554,0
-7872643.38578103,5175258.58967369,1325270,                    ,Marshfield,42.09524444,-70.72115833,ST139 PLAIN ST    ,Concrete,Slab,Highway-pedestrian,8.8,DOT,NO,Open,Short Span Bridge,M07018,9JP,WATER SOUTH RIVER,5,False,1936,0,2020/08/06 00:00:00+00,True,6,6,6,N,1875.50369948,0
-7871650.16811031,5174934.80218376,1325271,                    ,Marshfield,42.09308611,-70.71223611,HWY   WILLOW ST   ,Steel,Stringer/Multi-beam or Girder,Highway,6.1,MUN,YES,Posted For Load,Short Span Bridge,M07005,9JQ,WATER SOUTH RIVER       ,5,False,1901,0,2020/09/02 00:00:00+00,False,3,3,5,N,492.44889364,0
-7935174.52887665,5159669.21535956,1325272,                    ,North Attleboro,41.991244,-71.28288497,HWY   BUNGAY RD,-,-,,0,MUN,UNKNOWN,Open,Culvert,N16007,99H,WATER BUNGAY RIVER      ,5,False,1850,1900,,False, , , , ,0,0
-7941373.80206953,5157754.53923755,1325273,                    ,North Attleboro,41.978459,-71.33857397,HWY   BROADWAY    ,-,-,,0,MUN,UNKNOWN,Open,Culvert,N16021,99J,WATER SCOTTS BROOK      ,5,False,1850,1900,,False,?,?,?,?,0,0
-7941251.68754456,5157715.90106143,1325274,                    ,North Attleboro,41.97820097,-71.337477,HWY   AVERY ST ,-,-,,0,MUN,UNKNOWN,Open,Culvert,N16022,99K,WATER SCOTTS BROOK      ,5,False,1850,1900,,False,?,?,?,?,0,0
-7935790.3131851,5128215.23862686,1325275,                    ,Rehoboth,41.78088889,-71.28841667,HWY   BARNEY AVE  ,-,-,,0,MUN,NO,Open,Culvert,R04020,99M,WATER TORREY CREEK   ,5,False,1850,1900,,True,?,?,?,?,0,0
-7930310.97749814,5128010.43818452,1325276,                    ,Rehoboth,41.77951697,-71.23919497,HWY   PLEASANT ST ,-,-,,0,MUN,NO,Open,Culvert,R04021,99N,WATER ROCKY RUN BROOK   ,5,False,1850,1900,,True,?,?,?,?,0,0
-7940244.80253397,5158500.14226284,1325277,,North Attleboro,41.98343797,-71.328432,US  1 E WASHGTN ST,Concrete,Culvert (includes frame culverts),Highway-pedestrian,5.3,DOT,NO,Open,Short Span Bridge,N16040,96M,WATER TEN MILE RIVER    ,5,False,1930,0,2021/11/16 00:00:00+00,False,N,N,N,5,918.45098077,0
-7940382.24490827,5158151.68662253,1325278,                    ,North Attleboro,41.98111111,-71.32966667,COMB  US 1 & ELM S,Concrete,Slab,Highway-pedestrian,16.4,DOT,NO,Open,Bridge (NBI),N16015,96N,WATER TEN MILE RIVER    ,5,True,1850,1930,2021/11/23 00:00:00+00,False,5,5,6,N,4572.21852083,0
-7941810.84549599,5154616.5601823,1325279,,North Attleboro,41.9575,-71.3425,US  1 S WASHGTN ST,Concrete,Slab,Highway,3.8,DOT,NO,Open,Short Span Bridge,N16039,96P,WATER SEVEN MILE RIVER  ,5,False,1896,1935,2021/12/21 00:00:00+00,False,5,5,6,N,601.27203606,0
-7936422.75784607,5158217.56066835,1325280,,North Attleboro,41.981551,-71.294098,I  95             ,Concrete,Culvert (includes frame culverts),Highway,3.5,DOT,NO,Open,Short Span Bridge,N16048,96Q,WATER BRK TO BUNGAY RIV,5,False,1959,0,2021/11/22 00:00:00+00,True,N,N,N,6,995.72086253,0
-7940359.79239942,5157189.71965893,1325281,                    ,North Attleboro,41.974687,-71.32946497,US  1 E WASHGTN ST,Concrete,Slab,Highway-pedestrian,6.4,DOT,YES,Open,Short Span Bridge,N16013,96R,WATER TEN MILE RIVER,5,False,1930,0,2021/10/05 00:00:00+00,False,4,4,6,N,1501.78073637,0
-7940390.85379602,5159844.60287039,1325282,                    ,North Attleboro,41.992415,-71.329744,ST  1 A/WASHGTN ST,Concrete,Slab,Highway-pedestrian,6.5,MUN,NO,Open,Short Span Bridge,N16018,96T,WATER TEN MILE RIVER    ,5,False,1850,1934,2020/05/08 00:00:00+00,False,6,6,6,N,2217.90381201,0
